,order_details_id,order_id,order_date,order_time,item_id,item_name,category,price,sales_tax,revenue
11162,11290,4956,3/25/23,2025-05-15 13:26:18,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11163,11291,4957,3/25/23,2025-05-15 13:34:24,118,Steak Burrito,Mexican,14.95,11.96,26.91
11164,11292,4958,3/25/23,2025-05-15 13:36:37,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11165,11293,4959,3/25/23,2025-05-15 13:49:25,105,Mac & Cheese,American,7.0,5.6,12.6
11166,11294,4960,3/25/23,2025-05-15 13:58:48,113,Edamame,Asian,5.0,4.0,9.0
11167,11295,4961,3/25/23,2025-05-15 14:01:43,120,Steak Torta,Mexican,13.95,11.16,25.11
11168,11296,4962,3/25/23,2025-05-15 14:34:44,112,Salmon Roll,Asian,14.95,11.96,26.91
11169,11298,4963,3/25/23,2025-05-15 14:57:26,118,Steak Burrito,Mexican,14.95,11.96,26.91
11170,11299,4964,3/25/23,2025-05-15 15:42:29,102,Cheeseburger,American,13.95,11.16,25.11
11171,11300,4964,3/25/23,2025-05-15 15:42:29,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
11172,11301,4965,3/25/23,2025-05-15 16:12:29,104,Veggie Burger,American,10.5,8.4,18.9
11173,11302,4965,3/25/23,2025-05-15 16:12:29,131,Chicken Parmesan,Italian,17.95,14.36,32.31
11174,11303,4966,3/25/23,2025-05-15 16:43:47,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11175,11304,4967,3/25/23,2025-05-15 17:02:42,107,Orange Chicken,Asian,16.5,13.2,29.7
11176,11305,4967,3/25/23,2025-05-15 17:02:42,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
11177,11306,4967,3/25/23,2025-05-15 17:02:42,120,Steak Torta,Mexican,13.95,11.16,25.11
11178,11307,4968,3/25/23,2025-05-15 17:07:45,107,Orange Chicken,Asian,16.5,13.2,29.7
11179,11308,4968,3/25/23,2025-05-15 17:07:45,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11180,11309,4968,3/25/23,2025-05-15 17:07:45,105,Mac & Cheese,American,7.0,5.6,12.6
11181,11310,4968,3/25/23,2025-05-15 17:07:45,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
11182,11311,4969,3/25/23,2025-05-15 17:13:34,104,Veggie Burger,American,10.5,8.4,18.9
11183,11312,4969,3/25/23,2025-05-15 17:13:34,104,Veggie Burger,American,10.5,8.4,18.9
11184,11313,4969,3/25/23,2025-05-15 17:13:34,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
11185,11314,4970,3/25/23,2025-05-15 17:32:07,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
11186,11315,4970,3/25/23,2025-05-15 17:32:07,110,Pork Ramen,Asian,17.95,14.36,32.31
11187,11316,4970,3/25/23,2025-05-15 17:32:07,120,Steak Torta,Mexican,13.95,11.16,25.11
11188,11317,4970,3/25/23,2025-05-15 17:32:07,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11189,11318,4971,3/25/23,2025-05-15 17:37:50,104,Veggie Burger,American,10.5,8.4,18.9
11190,11319,4971,3/25/23,2025-05-15 17:37:50,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11191,11320,4971,3/25/23,2025-05-15 17:37:50,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
11192,11321,4971,3/25/23,2025-05-15 17:37:50,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
11193,11322,4972,3/25/23,2025-05-15 17:43:05,124,Spaghetti,Italian,14.5,11.6,26.1
11194,11323,4972,3/25/23,2025-05-15 17:43:05,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11195,11324,4972,3/25/23,2025-05-15 17:43:05,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11196,11325,4973,3/25/23,2025-05-15 17:49:01,102,Cheeseburger,American,13.95,11.16,25.11
11197,11326,4973,3/25/23,2025-05-15 17:49:01,120,Steak Torta,Mexican,13.95,11.16,25.11
11198,11327,4974,3/25/23,2025-05-15 17:59:15,102,Cheeseburger,American,13.95,11.16,25.11
11199,11328,4974,3/25/23,2025-05-15 17:59:15,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11200,11329,4974,3/25/23,2025-05-15 17:59:15,128,Cheese Lasagna,Italian,15.5,12.4,27.9
11201,11330,4975,3/25/23,2025-05-15 18:05:54,124,Spaghetti,Italian,14.5,11.6,26.1
11202,11331,4976,3/25/23,2025-05-15 18:11:17,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11203,11332,4977,3/25/23,2025-05-15 18:20:35,101,Hamburger,American,12.95,10.36,23.31
11204,11333,4977,3/25/23,2025-05-15 18:20:35,102,Cheeseburger,American,13.95,11.16,25.11
11205,11334,4977,3/25/23,2025-05-15 18:20:35,113,Edamame,Asian,5.0,4.0,9.0
11206,11335,4978,3/25/23,2025-05-15 18:35:12,101,Hamburger,American,12.95,10.36,23.31
11207,11336,4978,3/25/23,2025-05-15 18:35:12,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
11208,11337,4978,3/25/23,2025-05-15 18:35:12,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11209,11338,4979,3/25/23,2025-05-15 18:57:01,101,Hamburger,American,12.95,10.36,23.31
11210,11339,4979,3/25/23,2025-05-15 18:57:01,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
11211,11340,4979,3/25/23,2025-05-15 18:57:01,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
11212,11341,4979,3/25/23,2025-05-15 18:57:01,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11213,11342,4980,3/25/23,2025-05-15 19:02:39,127,Meat Lasagna,Italian,17.95,14.36,32.31
11214,11343,4980,3/25/23,2025-05-15 19:02:39,120,Steak Torta,Mexican,13.95,11.16,25.11
11215,11344,4981,3/25/23,2025-05-15 19:12:01,130,Shrimp Scampi,Italian,19.95,15.96,35.91
11216,11345,4981,3/25/23,2025-05-15 19:12:01,131,Chicken Parmesan,Italian,17.95,14.36,32.31
11217,11346,4981,3/25/23,2025-05-15 19:12:01,106,French Fries,American,7.0,5.6,12.6
11218,11347,4982,3/25/23,2025-05-15 19:21:56,106,French Fries,American,7.0,5.6,12.6
11219,11348,4983,3/25/23,2025-05-15 19:39:31,120,Steak Torta,Mexican,13.95,11.16,25.11
11220,11349,4983,3/25/23,2025-05-15 19:39:31,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11221,11350,4983,3/25/23,2025-05-15 19:39:31,123,Chips & Guacamole,Mexican,9.0,7.2,16.2
11222,11351,4984,3/25/23,2025-05-15 19:52:33,124,Spaghetti,Italian,14.5,11.6,26.1
11223,11352,4984,3/25/23,2025-05-15 19:52:33,120,Steak Torta,Mexican,13.95,11.16,25.11
11224,11353,4985,3/25/23,2025-05-15 20:00:01,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
11225,11354,4986,3/25/23,2025-05-15 20:06:38,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11226,11355,4987,3/25/23,2025-05-15 20:34:13,103,Hot Dog,American,9.0,7.2,16.2
11227,11356,4987,3/25/23,2025-05-15 20:34:13,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11228,11357,4987,3/25/23,2025-05-15 20:34:13,128,Cheese Lasagna,Italian,15.5,12.4,27.9
11229,11358,4988,3/25/23,2025-05-15 20:44:56,102,Cheeseburger,American,13.95,11.16,25.11
11230,11359,4988,3/25/23,2025-05-15 20:44:56,128,Cheese Lasagna,Italian,15.5,12.4,27.9
11231,11360,4988,3/25/23,2025-05-15 20:44:56,112,Salmon Roll,Asian,14.95,11.96,26.91
11232,11361,4989,3/25/23,2025-05-15 20:54:18,102,Cheeseburger,American,13.95,11.16,25.11
11233,11362,4990,3/25/23,2025-05-15 21:02:20,105,Mac & Cheese,American,7.0,5.6,12.6
11234,11363,4991,3/25/23,2025-05-15 21:09:19,101,Hamburger,American,12.95,10.36,23.31
11235,11364,4991,3/25/23,2025-05-15 21:09:19,111,California Roll,Asian,11.95,9.56,21.509999999999998
11236,11365,4992,3/25/23,2025-05-15 21:11:28,113,Edamame,Asian,5.0,4.0,9.0
11237,11366,4992,3/25/23,2025-05-15 21:11:28,118,Steak Burrito,Mexican,14.95,11.96,26.91
11238,11367,4993,3/25/23,2025-05-15 21:13:53,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11239,11368,4994,3/25/23,2025-05-15 21:26:47,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11240,11369,4994,3/25/23,2025-05-15 21:26:47,113,Edamame,Asian,5.0,4.0,9.0
11241,11370,4995,3/25/23,2025-05-15 21:26:57,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11242,11371,4995,3/25/23,2025-05-15 21:26:57,113,Edamame,Asian,5.0,4.0,9.0
11243,11372,4996,3/25/23,2025-05-15 22:16:46,127,Meat Lasagna,Italian,17.95,14.36,32.31
11244,11373,4997,3/26/23,2025-05-15 11:22:59,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11245,11374,4998,3/26/23,2025-05-15 11:34:32,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
11246,11375,4999,3/26/23,2025-05-15 11:37:06,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11247,11376,4999,3/26/23,2025-05-15 11:37:06,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11248,11377,5000,3/26/23,2025-05-15 11:37:43,116,Steak Tacos,Mexican,13.95,11.16,25.11
11249,11378,5000,3/26/23,2025-05-15 11:37:43,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11250,11379,5001,3/26/23,2025-05-15 11:44:02,104,Veggie Burger,American,10.5,8.4,18.9
11251,11380,5002,3/26/23,2025-05-15 11:46:28,101,Hamburger,American,12.95,10.36,23.31
11252,11381,5002,3/26/23,2025-05-15 11:46:28,113,Edamame,Asian,5.0,4.0,9.0
11253,11382,5003,3/26/23,2025-05-15 11:50:45,104,Veggie Burger,American,10.5,8.4,18.9
11254,11383,5003,3/26/23,2025-05-15 11:50:45,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11255,11384,5003,3/26/23,2025-05-15 11:50:45,118,Steak Burrito,Mexican,14.95,11.96,26.91
11256,11385,5003,3/26/23,2025-05-15 11:50:45,120,Steak Torta,Mexican,13.95,11.16,25.11
11257,11386,5004,3/26/23,2025-05-15 12:00:55,112,Salmon Roll,Asian,14.95,11.96,26.91
11258,11387,5005,3/26/23,2025-05-15 12:18:13,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
11259,11388,5006,3/26/23,2025-05-15 12:24:39,128,Cheese Lasagna,Italian,15.5,12.4,27.9
11260,11389,5006,3/26/23,2025-05-15 12:24:39,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
11261,11390,5007,3/26/23,2025-05-15 12:38:04,113,Edamame,Asian,5.0,4.0,9.0
11262,11391,5008,3/26/23,2025-05-15 12:39:34,115,Chicken Tacos,Mexican,11.95,9.56,21.509999999999998
11263,11392,5008,3/26/23,2025-05-15 12:39:34,113,Edamame,Asian,5.0,4.0,9.0
11264,11393,5009,3/26/23,2025-05-15 12:45:57,103,Hot Dog,American,9.0,7.2,16.2
11265,11394,5009,3/26/23,2025-05-15 12:45:57,105,Mac & Cheese,American,7.0,5.6,12.6
11266,11395,5010,3/26/23,2025-05-15 12:48:02,106,French Fries,American,7.0,5.6,12.6
11267,11396,5011,3/26/23,2025-05-15 12:55:44,101,Hamburger,American,12.95,10.36,23.31
11268,11397,5011,3/26/23,2025-05-15 12:55:44,113,Edamame,Asian,5.0,4.0,9.0
11269,11398,5011,3/26/23,2025-05-15 12:55:44,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11270,11399,5011,3/26/23,2025-05-15 12:55:44,105,Mac & Cheese,American,7.0,5.6,12.6
11271,11400,5011,3/26/23,2025-05-15 12:55:44,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11272,11401,5012,3/26/23,2025-05-15 13:12:34,130,Shrimp Scampi,Italian,19.95,15.96,35.91
11273,11402,5013,3/26/23,2025-05-15 13:14:23,102,Cheeseburger,American,13.95,11.16,25.11
11274,11403,5013,3/26/23,2025-05-15 13:14:23,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11275,11404,5013,3/26/23,2025-05-15 13:14:23,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
11276,11405,5013,3/26/23,2025-05-15 13:14:23,120,Steak Torta,Mexican,13.95,11.16,25.11
11277,11406,5014,3/26/23,2025-05-15 13:34:44,130,Shrimp Scampi,Italian,19.95,15.96,35.91
11278,11407,5015,3/26/23,2025-05-15 13:35:54,110,Pork Ramen,Asian,17.95,14.36,32.31
11279,11408,5015,3/26/23,2025-05-15 13:35:54,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11280,11409,5016,3/26/23,2025-05-15 13:53:46,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
11281,11410,5017,3/26/23,2025-05-15 13:58:44,107,Orange Chicken,Asian,16.5,13.2,29.7
11282,11411,5017,3/26/23,2025-05-15 13:58:44,116,Steak Tacos,Mexican,13.95,11.16,25.11
11283,11412,5017,3/26/23,2025-05-15 13:58:44,102,Cheeseburger,American,13.95,11.16,25.11
11284,11413,5017,3/26/23,2025-05-15 13:58:44,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11285,11414,5017,3/26/23,2025-05-15 13:58:44,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11286,11415,5017,3/26/23,2025-05-15 13:58:44,110,Pork Ramen,Asian,17.95,14.36,32.31
11287,11416,5017,3/26/23,2025-05-15 13:58:44,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11288,11417,5017,3/26/23,2025-05-15 13:58:44,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
11289,11418,5017,3/26/23,2025-05-15 13:58:44,120,Steak Torta,Mexican,13.95,11.16,25.11
11290,11419,5017,3/26/23,2025-05-15 13:58:44,106,French Fries,American,7.0,5.6,12.6
11291,11420,5017,3/26/23,2025-05-15 13:58:44,106,French Fries,American,7.0,5.6,12.6
11292,11421,5017,3/26/23,2025-05-15 13:58:44,114,Potstickers,Asian,9.0,7.2,16.2
11293,11422,5018,3/26/23,2025-05-15 14:06:09,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11294,11423,5019,3/26/23,2025-05-15 14:12:31,101,Hamburger,American,12.95,10.36,23.31
11295,11424,5019,3/26/23,2025-05-15 14:12:31,104,Veggie Burger,American,10.5,8.4,18.9
11296,11425,5019,3/26/23,2025-05-15 14:12:31,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11297,11426,5019,3/26/23,2025-05-15 14:12:31,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11298,11427,5020,3/26/23,2025-05-15 14:15:57,102,Cheeseburger,American,13.95,11.16,25.11
11299,11428,5021,3/26/23,2025-05-15 14:23:00,101,Hamburger,American,12.95,10.36,23.31
11300,11429,5021,3/26/23,2025-05-15 14:23:00,127,Meat Lasagna,Italian,17.95,14.36,32.31
11301,11430,5022,3/26/23,2025-05-15 14:23:37,102,Cheeseburger,American,13.95,11.16,25.11
11302,11431,5022,3/26/23,2025-05-15 14:23:37,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11303,11432,5022,3/26/23,2025-05-15 14:23:37,131,Chicken Parmesan,Italian,17.95,14.36,32.31
11304,11433,5023,3/26/23,2025-05-15 14:37:13,116,Steak Tacos,Mexican,13.95,11.16,25.11
11305,11434,5023,3/26/23,2025-05-15 14:37:13,102,Cheeseburger,American,13.95,11.16,25.11
11306,11435,5024,3/26/23,2025-05-15 14:40:47,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
11307,11436,5024,3/26/23,2025-05-15 14:40:47,105,Mac & Cheese,American,7.0,5.6,12.6
11308,11437,5025,3/26/23,2025-05-15 14:54:00,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11309,11438,5026,3/26/23,2025-05-15 15:16:07,103,Hot Dog,American,9.0,7.2,16.2
11310,11439,5026,3/26/23,2025-05-15 15:16:07,118,Steak Burrito,Mexican,14.95,11.96,26.91
11311,11440,5027,3/26/23,2025-05-15 15:37:15,127,Meat Lasagna,Italian,17.95,14.36,32.31
11312,11441,5028,3/26/23,2025-05-15 15:46:49,115,Chicken Tacos,Mexican,11.95,9.56,21.509999999999998
11313,11442,5028,3/26/23,2025-05-15 15:46:49,120,Steak Torta,Mexican,13.95,11.16,25.11
11314,11443,5029,3/26/23,2025-05-15 15:55:20,111,California Roll,Asian,11.95,9.56,21.509999999999998
11315,11444,5030,3/26/23,2025-05-15 16:09:58,104,Veggie Burger,American,10.5,8.4,18.9
11316,11445,5030,3/26/23,2025-05-15 16:09:58,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
11317,11446,5030,3/26/23,2025-05-15 16:09:58,105,Mac & Cheese,American,7.0,5.6,12.6
11318,11447,5030,3/26/23,2025-05-15 16:09:58,106,French Fries,American,7.0,5.6,12.6
11319,11448,5031,3/26/23,2025-05-15 16:17:47,127,Meat Lasagna,Italian,17.95,14.36,32.31
11320,11450,5032,3/26/23,2025-05-15 16:20:57,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11321,11451,5032,3/26/23,2025-05-15 16:20:57,105,Mac & Cheese,American,7.0,5.6,12.6
11322,11452,5033,3/26/23,2025-05-15 16:30:33,116,Steak Tacos,Mexican,13.95,11.16,25.11
11323,11453,5033,3/26/23,2025-05-15 16:30:33,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
11324,11454,5034,3/26/23,2025-05-15 16:51:53,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11325,11455,5034,3/26/23,2025-05-15 16:51:53,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11326,11456,5034,3/26/23,2025-05-15 16:51:53,128,Cheese Lasagna,Italian,15.5,12.4,27.9
11327,11457,5034,3/26/23,2025-05-15 16:51:53,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11328,11458,5035,3/26/23,2025-05-15 17:00:18,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11329,11459,5036,3/26/23,2025-05-15 17:10:08,102,Cheeseburger,American,13.95,11.16,25.11
11330,11460,5036,3/26/23,2025-05-15 17:10:08,124,Spaghetti,Italian,14.5,11.6,26.1
11331,11461,5036,3/26/23,2025-05-15 17:10:08,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11332,11462,5036,3/26/23,2025-05-15 17:10:08,113,Edamame,Asian,5.0,4.0,9.0
11333,11463,5037,3/26/23,2025-05-15 17:10:13,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11334,11464,5038,3/26/23,2025-05-15 17:12:05,110,Pork Ramen,Asian,17.95,14.36,32.31
11335,11465,5038,3/26/23,2025-05-15 17:12:05,111,California Roll,Asian,11.95,9.56,21.509999999999998
11336,11466,5039,3/26/23,2025-05-15 17:30:05,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11337,11467,5039,3/26/23,2025-05-15 17:30:05,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11338,11468,5039,3/26/23,2025-05-15 17:30:05,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11339,11469,5040,3/26/23,2025-05-15 17:40:27,107,Orange Chicken,Asian,16.5,13.2,29.7
11340,11470,5041,3/26/23,2025-05-15 17:43:00,113,Edamame,Asian,5.0,4.0,9.0
11341,11471,5042,3/26/23,2025-05-15 17:50:15,101,Hamburger,American,12.95,10.36,23.31
11342,11472,5043,3/26/23,2025-05-15 17:55:08,127,Meat Lasagna,Italian,17.95,14.36,32.31
11343,11473,5044,3/26/23,2025-05-15 17:58:03,104,Veggie Burger,American,10.5,8.4,18.9
11344,11474,5044,3/26/23,2025-05-15 17:58:03,112,Salmon Roll,Asian,14.95,11.96,26.91
11345,11475,5045,3/26/23,2025-05-15 18:12:55,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11346,11476,5046,3/26/23,2025-05-15 18:17:36,102,Cheeseburger,American,13.95,11.16,25.11
11347,11477,5047,3/26/23,2025-05-15 18:23:08,101,Hamburger,American,12.95,10.36,23.31
11348,11478,5047,3/26/23,2025-05-15 18:23:08,103,Hot Dog,American,9.0,7.2,16.2
11349,11479,5048,3/26/23,2025-05-15 18:34:53,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11350,11480,5048,3/26/23,2025-05-15 18:34:53,113,Edamame,Asian,5.0,4.0,9.0
11351,11481,5048,3/26/23,2025-05-15 18:34:53,105,Mac & Cheese,American,7.0,5.6,12.6
11352,11482,5048,3/26/23,2025-05-15 18:34:53,106,French Fries,American,7.0,5.6,12.6
11353,11483,5049,3/26/23,2025-05-15 18:40:21,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11354,11484,5050,3/26/23,2025-05-15 18:45:15,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
11355,11485,5050,3/26/23,2025-05-15 18:45:15,110,Pork Ramen,Asian,17.95,14.36,32.31
11356,11486,5050,3/26/23,2025-05-15 18:45:15,123,Chips & Guacamole,Mexican,9.0,7.2,16.2
11357,11487,5051,3/26/23,2025-05-15 18:49:21,102,Cheeseburger,American,13.95,11.16,25.11
11358,11488,5051,3/26/23,2025-05-15 18:49:21,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
11359,11489,5052,3/26/23,2025-05-15 18:53:41,107,Orange Chicken,Asian,16.5,13.2,29.7
11360,11490,5053,3/26/23,2025-05-15 18:56:26,107,Orange Chicken,Asian,16.5,13.2,29.7
11361,11491,5054,3/26/23,2025-05-15 19:35:46,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11362,11492,5055,3/26/23,2025-05-15 19:51:36,107,Orange Chicken,Asian,16.5,13.2,29.7
11363,11493,5055,3/26/23,2025-05-15 19:51:36,106,French Fries,American,7.0,5.6,12.6
11364,11494,5056,3/26/23,2025-05-15 20:01:53,101,Hamburger,American,12.95,10.36,23.31
11365,11495,5056,3/26/23,2025-05-15 20:01:53,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
11366,11496,5056,3/26/23,2025-05-15 20:01:53,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
11367,11497,5056,3/26/23,2025-05-15 20:01:53,105,Mac & Cheese,American,7.0,5.6,12.6
11368,11498,5057,3/26/23,2025-05-15 20:08:07,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11369,11499,5057,3/26/23,2025-05-15 20:08:07,128,Cheese Lasagna,Italian,15.5,12.4,27.9
11370,11500,5057,3/26/23,2025-05-15 20:08:07,131,Chicken Parmesan,Italian,17.95,14.36,32.31
11371,11501,5057,3/26/23,2025-05-15 20:08:07,106,French Fries,American,7.0,5.6,12.6
11372,11502,5058,3/26/23,2025-05-15 20:21:14,107,Orange Chicken,Asian,16.5,13.2,29.7
11373,11503,5058,3/26/23,2025-05-15 20:21:14,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
11374,11504,5058,3/26/23,2025-05-15 20:21:14,131,Chicken Parmesan,Italian,17.95,14.36,32.31
11375,11505,5059,3/26/23,2025-05-15 20:25:19,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11376,11506,5059,3/26/23,2025-05-15 20:25:19,110,Pork Ramen,Asian,17.95,14.36,32.31
11377,11507,5060,3/26/23,2025-05-15 20:44:56,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
11378,11508,5061,3/26/23,2025-05-15 21:23:45,105,Mac & Cheese,American,7.0,5.6,12.6
11379,11509,5062,3/27/23,2025-05-15 11:49:29,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11380,11510,5063,3/27/23,2025-05-15 11:50:10,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11381,11511,5063,3/27/23,2025-05-15 11:50:10,106,French Fries,American,7.0,5.6,12.6
11382,11512,5063,3/27/23,2025-05-15 11:50:10,114,Potstickers,Asian,9.0,7.2,16.2
11383,11513,5064,3/27/23,2025-05-15 11:58:27,103,Hot Dog,American,9.0,7.2,16.2
11384,11514,5065,3/27/23,2025-05-15 12:07:05,114,Potstickers,Asian,9.0,7.2,16.2
11385,11515,5066,3/27/23,2025-05-15 12:20:59,116,Steak Tacos,Mexican,13.95,11.16,25.11
11386,11516,5066,3/27/23,2025-05-15 12:20:59,102,Cheeseburger,American,13.95,11.16,25.11
11387,11517,5066,3/27/23,2025-05-15 12:20:59,110,Pork Ramen,Asian,17.95,14.36,32.31
11388,11518,5066,3/27/23,2025-05-15 12:20:59,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11389,11519,5066,3/27/23,2025-05-15 12:20:59,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11390,11520,5066,3/27/23,2025-05-15 12:20:59,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
11391,11521,5066,3/27/23,2025-05-15 12:20:59,111,California Roll,Asian,11.95,9.56,21.509999999999998
11392,11522,5066,3/27/23,2025-05-15 12:20:59,113,Edamame,Asian,5.0,4.0,9.0
11393,11523,5066,3/27/23,2025-05-15 12:20:59,120,Steak Torta,Mexican,13.95,11.16,25.11
11394,11524,5066,3/27/23,2025-05-15 12:20:59,120,Steak Torta,Mexican,13.95,11.16,25.11
11395,11525,5066,3/27/23,2025-05-15 12:20:59,105,Mac & Cheese,American,7.0,5.6,12.6
11396,11526,5066,3/27/23,2025-05-15 12:20:59,131,Chicken Parmesan,Italian,17.95,14.36,32.31
11397,11527,5066,3/27/23,2025-05-15 12:20:59,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
11398,11528,5067,3/27/23,2025-05-15 12:26:17,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
11399,11529,5068,3/27/23,2025-05-15 12:29:40,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
11400,11530,5068,3/27/23,2025-05-15 12:29:40,123,Chips & Guacamole,Mexican,9.0,7.2,16.2
11401,11531,5069,3/27/23,2025-05-15 12:29:41,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11402,11532,5070,3/27/23,2025-05-15 12:35:03,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11403,11533,5071,3/27/23,2025-05-15 12:47:48,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11404,11534,5071,3/27/23,2025-05-15 12:47:48,120,Steak Torta,Mexican,13.95,11.16,25.11
11405,11535,5071,3/27/23,2025-05-15 12:47:48,122,Chips & Salsa,Mexican,7.0,5.6,12.6
11406,11536,5072,3/27/23,2025-05-15 12:53:56,120,Steak Torta,Mexican,13.95,11.16,25.11
11407,11537,5073,3/27/23,2025-05-15 12:56:32,124,Spaghetti,Italian,14.5,11.6,26.1
11408,11538,5074,3/27/23,2025-05-15 13:05:06,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
11409,11539,5075,3/27/23,2025-05-15 13:08:15,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
11410,11540,5075,3/27/23,2025-05-15 13:08:15,117,Chicken Burrito,Mexican,12.95,10.36,23.31
11411,11541,5076,3/27/23,2025-05-15 13:12:12,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
11412,11542,5076,3/27/23,2025-05-15 13:12:12,110,Pork Ramen,Asian,17.95,14.36,32.31
11413,11543,5076,3/27/23,2025-05-15 13:12:12,131,Chicken Parmesan,Italian,17.95,14.36,32.31
11414,11544,5077,3/27/23,2025-05-15 13:21:18,102,Cheeseburger,American,13.95,11.16,25.11
11415,11545,5077,3/27/23,2025-05-15 13:21:18,111,California Roll,Asian,11.95,9.56,21.509999999999998
11416,11546,5077,3/27/23,2025-05-15 13:21:18,120,Steak Torta,Mexican,13.95,11.16,25.11
